timestamp_ns,timestamp_s,security_id,symbol,entry_type,price,size,source
1731932058080471572,1731932058.0804715,200001478879,WDOZ24,ORDER,5013.6,0,INCREMENTAL
1731932058080770734,1731932058.0807707,200001478879,WDOZ24,ORDER,5013.7,0,INCREMENTAL
1731932058087522792,1731932058.0875227,200001478879,WDOZ24,ORDER,5015.1,0,INCREMENTAL
1731932058087705960,1731932058.0877059,200001478879,WDOZ24,ORDER,5015.2,0,INCREMENTAL
1731932058088460411,1731932058.0884602,200001478879,WDOZ24,ORDER,5015.5,0,INCREMENTAL
1731932058088743784,1731932058.0887437,200001478879,WDOZ24,ORDER,5015.9,0,INCREMENTAL
1731932058089379972,1731932058.08938,200001478879,WDOZ24,ORDER,5016.0,0,INCREMENTAL
1731932058092828365,1731932058.0928285,200001478879,WDOZ24,ORDER,5016.5,0,INCREMENTAL
1731932058093354228,1731932058.0933542,200001478879,WDOZ24,ORDER,5016.8,0,INCREMENTAL
1731932058226602057,1731932058.226602,200001478879,WDOZ24,ORDER,5017.0,0,INCREMENTAL
1731932058226669325,1731932058.2266693,200001478879,WDOZ24,ORDER,5019.0,0,INCREMENTAL
1731932058226699027,1731932058.226699,200001478879,WDOZ24,ORDER,5020.6,0,INCREMENTAL
1731932058228526705,1731932058.2285266,200001478879,WDOZ24,ORDER,5020.7,0,INCREMENTAL
1731932058228567446,1731932058.2285676,200001478879,WDOZ24,ORDER,5020.9,0,INCREMENTAL
1731932058229070097,1731932058.2290702,200001478879,WDOZ24,ORDER,5021.0,0,INCREMENTAL
1731932058247225494,1731932058.2472255,200001478879,WDOZ24,ORDER,5021.1,0,INCREMENTAL
1731932058259015307,1731932058.2590153,200001478879,WDOZ24,ORDER,5021.2,0,INCREMENTAL
1731932058360707366,1731932058.3607073,200001478879,WDOZ24,ORDER,5021.3,0,INCREMENTAL
1731932058380499629,1731932058.3804996,200001478879,WDOZ24,ORDER,5021.4,0,INCREMENTAL
1731932058478750023,1731932058.47875,200001478879,WDOZ24,ORDER,5021.5,0,INCREMENTAL
1731932058526489280,1731932058.5264893,200001478879,WDOZ24,ORDER,5021.6,0,INCREMENTAL
1731932058744572151,1731932058.7445722,200001478879,WDOZ24,ORDER,5021.7,0,INCREMENTAL
1731932059381542265,1731932059.3815422,200001478879,WDOZ24,ORDER,5021.8,0,INCREMENTAL
1731932059381845539,1731932059.3818455,200001478879,WDOZ24,ORDER,5022.3,0,INCREMENTAL
1731932059382082595,1731932059.3820825,200001478879,WDOZ24,ORDER,5022.4,0,INCREMENTAL
1731932059494056151,1731932059.4940562,200001478879,WDOZ24,ORDER,5023.4,0,INCREMENTAL
1731932059494167901,1731932059.4941678,200001478879,WDOZ24,ORDER,5023.5,0,INCREMENTAL
1731932059520578432,1731932059.5205786,200001478879,WDOZ24,ORDER,5023.8,0,INCREMENTAL
1731932059628215268,1731932059.6282153,200001478879,WDOZ24,ORDER,5023.9,0,INCREMENTAL
1731932059914480187,1731932059.9144802,200001478879,WDOZ24,ORDER,5024.0,0,INCREMENTAL
1731932060021784347,1731932060.0217843,200001478879,WDOZ24,ORDER,5024.1,0,INCREMENTAL
1731932060168321149,1731932060.1683211,200001478879,WDOZ24,ORDER,5024.2,0,INCREMENTAL
1731932060168942390,1731932060.1689425,200001478879,WDOZ24,ORDER,5024.4,0,INCREMENTAL
1731932060236800644,1731932060.2368007,200001478879,WDOZ24,ORDER,5024.6,0,INCREMENTAL
1731932060236834587,1731932060.2368345,200001478879,WDOZ24,ORDER,5024.7,0,INCREMENTAL
1731932060291616167,1731932060.2916162,200001478879,WDOZ24,ORDER,5024.8,0,INCREMENTAL
1731932060309385787,1731932060.3093858,200001478879,WDOZ24,ORDER,5024.9,0,INCREMENTAL
1731932060517325866,1731932060.5173259,200001478879,WDOZ24,ORDER,5025.0,0,INCREMENTAL
1731932060704079117,1731932060.7040792,200001478879,WDOZ24,ORDER,5025.1,0,INCREMENTAL
1731932060707217737,1731932060.7072177,200001478879,WDOZ24,ORDER,5025.2,0,INCREMENTAL
1731932060716758033,1731932060.716758,200001478879,WDOZ24,ORDER,5025.3,0,INCREMENTAL
1731932060825315023,1731932060.825315,200001478879,WDOZ24,ORDER,5025.4,0,INCREMENTAL
1731932060973472763,1731932060.9734728,200001478879,WDOZ24,ORDER,5025.5,0,INCREMENTAL
1731932061186653774,1731932061.1866536,200001478879,WDOZ24,ORDER,5025.6,0,INCREMENTAL
1731932061231645442,1731932061.2316453,200001478879,WDOZ24,ORDER,5025.7,0,INCREMENTAL
1731932061271700368,1731932061.2717004,200001478879,WDOZ24,ORDER,5026.4,0,INCREMENTAL
1731932061333480461,1731932061.3334804,200001478879,WDOZ24,ORDER,5026.5,0,INCREMENTAL
1731932061429331319,1731932061.4293313,200001478879,WDOZ24,ORDER,5026.6,0,INCREMENTAL
1731932061448836429,1731932061.4488363,200001478879,WDOZ24,ORDER,5026.7,0,INCREMENTAL
1731932061563180512,1731932061.5631804,200001478879,WDOZ24,ORDER,5026.8,0,INCREMENTAL
1731932062047356261,1731932062.0473561,200001478879,WDOZ24,ORDER,5026.9,0,INCREMENTAL
1731932062055700172,1731932062.0557003,200001478879,WDOZ24,ORDER,5027.0,0,INCREMENTAL
1731932062178002371,1731932062.1780024,200001478879,WDOZ24,ORDER,5027.1,0,INCREMENTAL
1731932062178049448,1731932062.1780496,200001478879,WDOZ24,ORDER,5029.1,0,INCREMENTAL
1731932062178091329,1731932062.1780913,200001478879,WDOZ24,ORDER,5031.1,0,INCREMENTAL
1731932062179511208,1731932062.1795113,200001478879,WDOZ24,ORDER,5031.3,0,INCREMENTAL
1731932062215865027,1731932062.2158651,200001478879,WDOZ24,ORDER,5031.4,0,INCREMENTAL
1731932062216034891,1731932062.216035,200001478879,WDOZ24,ORDER,5031.5,0,INCREMENTAL
1731932062583104973,1731932062.583105,200001478879,WDOZ24,ORDER,5032.0,0,INCREMENTAL
1731932062587490928,1731932062.5874908,200001478879,WDOZ24,ORDER,5032.1,0,INCREMENTAL
1731932062637673614,1731932062.6376736,200001478879,WDOZ24,ORDER,5032.2,0,INCREMENTAL
1731932062683565610,1731932062.6835656,200001478879,WDOZ24,ORDER,5032.3,0,INCREMENTAL
1731932062751134268,1731932062.7511342,200001478879,WDOZ24,ORDER,5032.4,0,INCREMENTAL
1731932062810037856,1731932062.8100379,200001478879,WDOZ24,ORDER,5032.5,0,INCREMENTAL
1731932062905379985,1731932062.90538,200001478879,WDOZ24,ORDER,5032.6,0,INCREMENTAL
1731932062936610714,1731932062.9366107,200001478879,WDOZ24,ORDER,5032.7,0,INCREMENTAL
1731932062937207431,1731932062.9372075,200001478879,WDOZ24,ORDER,5033.8,0,INCREMENTAL
1731932062974943415,1731932062.9749434,200001478879,WDOZ24,ORDER,5035.0,0,INCREMENTAL
1731932063039762329,1731932063.0397625,200001478879,WDOZ24,ORDER,5035.1,0,INCREMENTAL
1731932063060069396,1731932063.0600693,200001478879,WDOZ24,ORDER,5035.2,0,INCREMENTAL
1731932063060168235,1731932063.0601683,200001478879,WDOZ24,ORDER,5036.7,0,INCREMENTAL
1731932063061093269,1731932063.0610933,200001478879,WDOZ24,ORDER,5037.2,0,INCREMENTAL
1731932063061156065,1731932063.061156,200001478879,WDOZ24,ORDER,5039.2,0,INCREMENTAL
1731932063061256357,1731932063.0612564,200001478879,WDOZ24,ORDER,5041.2,0,INCREMENTAL
1731932063061355880,1731932063.0613558,200001478879,WDOZ24,ORDER,5041.4,0,INCREMENTAL
1731932063061462589,1731932063.0614626,200001478879,WDOZ24,ORDER,5041.5,0,INCREMENTAL
1731932063212114912,1731932063.212115,200001478879,WDOZ24,ORDER,5041.6,0,INCREMENTAL
1731932063282467880,1731932063.2824678,200001478879,WDOZ24,ORDER,5041.7,0,INCREMENTAL
1731932063283126043,1731932063.283126,200001478879,WDOZ24,ORDER,5041.8,0,INCREMENTAL
1731932063283133269,1731932063.2831333,200001478879,WDOZ24,ORDER,5043.8,0,INCREMENTAL
1731932063283733299,1731932063.2837331,200001478879,WDOZ24,ORDER,5043.9,0,INCREMENTAL
1731932063288505197,1731932063.288505,200001478879,WDOZ24,ORDER,5044.0,0,INCREMENTAL
1731932063365646324,1731932063.3656464,200001478879,WDOZ24,ORDER,5044.1,0,INCREMENTAL
1731932063384457821,1731932063.3844578,200001478879,WDOZ24,ORDER,5044.2,0,INCREMENTAL
1731932063408206272,1731932063.4082062,200001478879,WDOZ24,ORDER,5044.3,0,INCREMENTAL
1731932063421841539,1731932063.4218416,200001478879,WDOZ24,ORDER,5044.4,0,INCREMENTAL
1731932063518571321,1731932063.5185714,200001478879,WDOZ24,ORDER,5044.5,0,INCREMENTAL
1731932063518606343,1731932063.5186064,200001478879,WDOZ24,ORDER,5046.5,0,INCREMENTAL
1731932063518643086,1731932063.5186431,200001478879,WDOZ24,ORDER,5048.5,0,INCREMENTAL
1731932063522786637,1731932063.5227866,200001478879,WDOZ24,ORDER,5049.1,0,INCREMENTAL
1731932063522826470,1731932063.5228264,200001478879,WDOZ24,ORDER,5051.1,0,INCREMENTAL
1731932063522857198,1731932063.5228572,200001478879,WDOZ24,ORDER,5053.1,0,INCREMENTAL
1731932063522901966,1731932063.522902,200001478879,WDOZ24,ORDER,5055.1,0,INCREMENTAL
1731932063522936821,1731932063.5229368,200001478879,WDOZ24,ORDER,5057.1,0,INCREMENTAL
1731932063522968265,1731932063.5229683,200001478879,WDOZ24,ORDER,5059.1,0,INCREMENTAL
1731932063522999674,1731932063.5229995,200001478879,WDOZ24,ORDER,5061.1,0,INCREMENTAL
1731932063523008713,1731932063.5230088,200001478879,WDOZ24,ORDER,5063.1,0,INCREMENTAL
1731932063529402566,1731932063.5294027,200001478879,WDOZ24,ORDER,5063.6,0,INCREMENTAL
1731932063530103231,1731932063.5301032,200001478879,WDOZ24,ORDER,5063.7,0,INCREMENTAL
1731932063530291267,1731932063.5302913,200001478879,WDOZ24,ORDER,5063.9,0,INCREMENTAL
1731932063530591652,1731932063.5305917,200001478879,WDOZ24,ORDER,5064.3,0,INCREMENTAL
1731932063530908559,1731932063.5309086,200001478879,WDOZ24,ORDER,5064.4,0,INCREMENTAL
1731932063538501932,1731932063.538502,200001478879,WDOZ24,ORDER,5064.5,0,INCREMENTAL
1731932063546457492,1731932063.5464575,200001478879,WDOZ24,ORDER,5064.6,0,INCREMENTAL
1731932063572260306,1731932063.5722604,200001478879,WDOZ24,ORDER,5064.7,0,INCREMENTAL
1731932063602691017,1731932063.6026912,200001478879,WDOZ24,ORDER,5064.8,0,INCREMENTAL
1731932063642674826,1731932063.642675,200001478879,WDOZ24,ORDER,5064.9,0,INCREMENTAL
1731932063671727207,1731932063.6717272,200001478879,WDOZ24,ORDER,5065.0,0,INCREMENTAL
1731932063672298434,1731932063.6722984,200001478879,WDOZ24,ORDER,5065.1,0,INCREMENTAL
1731932063742670982,1731932063.742671,200001478879,WDOZ24,ORDER,5065.2,0,INCREMENTAL
1731932063750989171,1731932063.750989,200001478879,WDOZ24,ORDER,5065.3,0,INCREMENTAL
1731932063813991177,1731932063.813991,200001478879,WDOZ24,ORDER,5065.4,0,INCREMENTAL
1731932063814884891,1731932063.814885,200001478879,WDOZ24,ORDER,5065.5,0,INCREMENTAL
1731932063825517302,1731932063.8255174,200001478879,WDOZ24,ORDER,5065.6,0,INCREMENTAL
1731932063826163489,1731932063.8261635,200001478879,WDOZ24,ORDER,5065.7,0,INCREMENTAL
1731932063830259349,1731932063.8302596,200001478879,WDOZ24,ORDER,5065.8,0,INCREMENTAL
1731932063878240381,1731932063.8782403,200001478879,WDOZ24,ORDER,5065.9,0,INCREMENTAL
1731932063923875900,1731932063.9238758,200001478879,WDOZ24,ORDER,5066.0,0,INCREMENTAL
1731932063937136339,1731932063.9371364,200001478879,WDOZ24,ORDER,5066.1,0,INCREMENTAL
1731932063948203142,1731932063.9482033,200001478879,WDOZ24,ORDER,5066.2,0,INCREMENTAL
1731932063957988296,1731932063.9579883,200001478879,WDOZ24,ORDER,5066.3,0,INCREMENTAL
1731932063986628347,1731932063.9866283,200001478879,WDOZ24,ORDER,5066.4,0,INCREMENTAL
1731932064072460118,1731932064.07246,200001478879,WDOZ24,ORDER,5066.5,0,INCREMENTAL
1731932064079787363,1731932064.0797873,200001478879,WDOZ24,ORDER,5066.6,0,INCREMENTAL
1731932064099199040,1731932064.099199,200001478879,WDOZ24,ORDER,5066.7,0,INCREMENTAL
1731932064128035402,1731932064.1280353,200001478879,WDOZ24,ORDER,5066.8,0,INCREMENTAL
1731932064185352078,1731932064.185352,200001478879,WDOZ24,ORDER,5066.9,0,INCREMENTAL
1731932064197885518,1731932064.1978855,200001478879,WDOZ24,ORDER,5067.0,0,INCREMENTAL
1731932064273383348,1731932064.2733834,200001478879,WDOZ24,ORDER,5067.1,0,INCREMENTAL
1731932064324587396,1731932064.3245876,200001478879,WDOZ24,ORDER,5067.2,0,INCREMENTAL
1731932064329292013,1731932064.329292,200001478879,WDOZ24,ORDER,5067.3,0,INCREMENTAL
1731932064389204404,1731932064.3892045,200001478879,WDOZ24,ORDER,5067.4,0,INCREMENTAL
1731932064410864363,1731932064.4108644,200001478879,WDOZ24,ORDER,5067.5,0,INCREMENTAL
1731932064452116648,1731932064.4521167,200001478879,WDOZ24,ORDER,5067.8,0,INCREMENTAL
1731932064515192975,1731932064.515193,200001478879,WDOZ24,ORDER,5068.0,0,INCREMENTAL
1731932064524266466,1731932064.5242665,200001478879,WDOZ24,ORDER,5068.1,0,INCREMENTAL
1731932064547497902,1731932064.547498,200001478879,WDOZ24,ORDER,5068.2,0,INCREMENTAL
1731932064594261108,1731932064.594261,200001478879,WDOZ24,ORDER,5068.3,0,INCREMENTAL
1731932064602371338,1731932064.6023712,200001478879,WDOZ24,ORDER,5068.4,0,INCREMENTAL
1731932064674443437,1731932064.6744435,200001478879,WDOZ24,ORDER,5068.5,0,INCREMENTAL
1731932064734875700,1731932064.7348757,200001478879,WDOZ24,ORDER,5068.6,0,INCREMENTAL
1731932064778098603,1731932064.7780986,200001478879,WDOZ24,ORDER,5068.7,0,INCREMENTAL
1731932064784129606,1731932064.7841296,200001478879,WDOZ24,ORDER,5068.8,0,INCREMENTAL
1731932064832695331,1731932064.8326952,200001478879,WDOZ24,ORDER,5068.9,0,INCREMENTAL
1731932064835942038,1731932064.835942,200001478879,WDOZ24,ORDER,5069.0,0,INCREMENTAL
1731932064872492751,1731932064.8724928,200001478879,WDOZ24,ORDER,5069.1,0,INCREMENTAL
1731932064883456216,1731932064.8834562,200001478879,WDOZ24,ORDER,5069.2,0,INCREMENTAL
1731932064918896618,1731932064.9188967,200001478879,WDOZ24,ORDER,5069.4,0,INCREMENTAL
1731932064929580357,1731932064.9295802,200001478879,WDOZ24,ORDER,5069.5,0,INCREMENTAL
1731932064930434087,1731932064.930434,200001478879,WDOZ24,ORDER,5069.6,0,INCREMENTAL
1731932064946433921,1731932064.946434,200001478879,WDOZ24,ORDER,5069.7,0,INCREMENTAL
1731932065015727156,1731932065.015727,200001478879,WDOZ24,ORDER,5069.8,0,INCREMENTAL
1731932065039945918,1731932065.039946,200001478879,WDOZ24,ORDER,5069.9,0,INCREMENTAL
1731932065044239024,1731932065.044239,200001478879,WDOZ24,ORDER,5070.0,0,INCREMENTAL
1731932065107679027,1731932065.107679,200001478879,WDOZ24,ORDER,5070.1,0,INCREMENTAL
1731932065170441237,1731932065.1704412,200001478879,WDOZ24,ORDER,5070.2,0,INCREMENTAL
1731932065188523600,1731932065.1885235,200001478879,WDOZ24,ORDER,5070.3,0,INCREMENTAL
1731932065273549077,1731932065.273549,200001478879,WDOZ24,ORDER,5070.4,0,INCREMENTAL
1731932065273585793,1731932065.273586,200001478879,WDOZ24,ORDER,5071.4,0,INCREMENTAL
1731932065273679108,1731932065.273679,200001478879,WDOZ24,ORDER,5071.5,0,INCREMENTAL
1731932065273901304,1731932065.2739012,200001478879,WDOZ24,ORDER,5071.7,0,INCREMENTAL
1731932065274159291,1731932065.2741594,200001478879,WDOZ24,ORDER,5071.8,0,INCREMENTAL
1731932065274294710,1731932065.2742949,200001478879,WDOZ24,ORDER,5071.9,0,INCREMENTAL
1731932065274805506,1731932065.2748055,200001478879,WDOZ24,ORDER,5072.0,0,INCREMENTAL
1731932065274852435,1731932065.2748523,200001478879,WDOZ24,ORDER,5072.3,0,INCREMENTAL
1731932065274901052,1731932065.274901,200001478879,WDOZ24,ORDER,5072.4,0,INCREMENTAL
1731932065278236026,1731932065.278236,200001478879,WDOZ24,ORDER,5072.5,0,INCREMENTAL
1731932065278282419,1731932065.2782824,200001478879,WDOZ24,ORDER,5074.5,0,INCREMENTAL
1731932065278364823,1731932065.278365,200001478879,WDOZ24,ORDER,5075.7,0,INCREMENTAL
1731932065279184958,1731932065.2791848,200001478879,WDOZ24,ORDER,5076.1,0,INCREMENTAL
1731932065279304907,1731932065.279305,200001478879,WDOZ24,ORDER,5076.4,0,INCREMENTAL
1731932065283058718,1731932065.2830586,200001478879,WDOZ24,ORDER,5077.1,0,INCREMENTAL
1731932065283090009,1731932065.2830899,200001478879,WDOZ24,ORDER,5078.2,0,INCREMENTAL
1731932065283367085,1731932065.2833672,200001478879,WDOZ24,ORDER,5078.3,0,INCREMENTAL
1731932065283399096,1731932065.283399,200001478879,WDOZ24,ORDER,5079.7,0,INCREMENTAL
1731932065283584265,1731932065.2835844,200001478879,WDOZ24,ORDER,5079.8,0,INCREMENTAL
1731932065283719727,1731932065.2837198,200001478879,WDOZ24,ORDER,5080.0,0,INCREMENTAL
1731932065287817718,1731932065.2878177,200001478879,WDOZ24,ORDER,5080.1,0,INCREMENTAL
1731932065287946566,1731932065.2879465,200001478879,WDOZ24,ORDER,5081.2,0,INCREMENTAL
1731932065287991975,1731932065.287992,200001478879,WDOZ24,ORDER,5081.3,0,INCREMENTAL
1731932065288137410,1731932065.2881374,200001478879,WDOZ24,ORDER,5081.4,0,INCREMENTAL
1731932065288203759,1731932065.2882037,200001478879,WDOZ24,ORDER,5081.5,0,INCREMENTAL
1731932065288640554,1731932065.2886405,200001478879,WDOZ24,ORDER,5081.6,0,INCREMENTAL
1731932065293837919,1731932065.2938378,200001478879,WDOZ24,ORDER,5081.7,0,INCREMENTAL
1731932065295716862,1731932065.2957168,200001478879,WDOZ24,ORDER,5082.1,0,INCREMENTAL
1731932065296460978,1731932065.296461,200001478879,WDOZ24,ORDER,5082.2,0,INCREMENTAL
1731932065296723629,1731932065.2967236,200001478879,WDOZ24,ORDER,5083.6,0,INCREMENTAL
1731932065296912592,1731932065.2969127,200001478879,WDOZ24,ORDER,5083.7,0,INCREMENTAL
1731932065298035155,1731932065.2980351,200001478879,WDOZ24,ORDER,5084.0,0,INCREMENTAL
1731932065298141787,1731932065.2981417,200001478879,WDOZ24,ORDER,5086.0,0,INCREMENTAL
1731932065298931727,1731932065.2989316,200001478879,WDOZ24,ORDER,5087.2,0,INCREMENTAL
1731932065299128921,1731932065.2991288,200001478879,WDOZ24,ORDER,5087.3,0,INCREMENTAL
1731932065300292411,1731932065.3002923,200001478879,WDOZ24,ORDER,5087.6,0,INCREMENTAL
1731932065302018769,1731932065.302019,200001478879,WDOZ24,ORDER,5087.7,0,INCREMENTAL
1731932065302611615,1731932065.3026118,200001478879,WDOZ24,ORDER,5087.8,0,INCREMENTAL
1731932065302718694,1731932065.3027186,200001478879,WDOZ24,ORDER,5087.9,0,INCREMENTAL
1731932065302990449,1731932065.3029904,200001478879,WDOZ24,ORDER,5088.0,0,INCREMENTAL
1731932065303973109,1731932065.3039732,200001478879,WDOZ24,ORDER,5088.5,0,INCREMENTAL
1731932065304085837,1731932065.3040857,200001478879,WDOZ24,ORDER,5088.6,0,INCREMENTAL
1731932065306291544,1731932065.3062913,200001478879,WDOZ24,ORDER,5088.7,0,INCREMENTAL
1731932065306550489,1731932065.3065505,200001478879,WDOZ24,ORDER,5090.1,0,INCREMENTAL
1731932065308871720,1731932065.3088717,200001478879,WDOZ24,ORDER,5090.2,0,INCREMENTAL
1731932065309112071,1731932065.309112,200001478879,WDOZ24,ORDER,5090.5,0,INCREMENTAL
1731932065309217160,1731932065.3092172,200001478879,WDOZ24,ORDER,5091.0,0,INCREMENTAL
1731932065310181163,1731932065.3101811,200001478879,WDOZ24,ORDER,5091.2,0,INCREMENTAL
1731932065310303773,1731932065.3103037,200001478879,WDOZ24,ORDER,5091.3,0,INCREMENTAL
1731932065310492674,1731932065.3104928,200001478879,WDOZ24,ORDER,5091.8,0,INCREMENTAL
1731932065310714017,1731932065.310714,200001478879,WDOZ24,ORDER,5092.7,0,INCREMENTAL
1731932065310777243,1731932065.3107774,200001478879,WDOZ24,ORDER,5093.2,0,INCREMENTAL
1731932065310807968,1731932065.3108082,200001478879,WDOZ24,ORDER,5093.3,0,INCREMENTAL
1731932065311035684,1731932065.3110356,200001478879,WDOZ24,ORDER,5093.4,0,INCREMENTAL
1731932065312403243,1731932065.3124032,200001478879,WDOZ24,ORDER,5093.5,0,INCREMENTAL
1731932065312724759,1731932065.3127248,200001478879,WDOZ24,ORDER,5093.6,0,INCREMENTAL
1731932065312820723,1731932065.3128207,200001478879,WDOZ24,ORDER,5093.7,0,INCREMENTAL
1731932065312943483,1731932065.3129435,200001478879,WDOZ24,ORDER,5093.8,0,INCREMENTAL
1731932065313304607,1731932065.3133047,200001478879,WDOZ24,ORDER,5093.9,0,INCREMENTAL
1731932065313454866,1731932065.3134549,200001478879,WDOZ24,ORDER,5094.0,0,INCREMENTAL
